Log,sup_admixture_pump_set_flush_flowrate,sup_admixture_pump_flush_on,sup_admixture_pump_check_duration,sup_admixture_pump_set_check_flowrate,sup_admixture_pump_check_on,sup_admixture_pump_set_dosing_factor,sup_admixture_pump_set_flowrate,sup_admixture_pump_set_run,sup_admixture_pump_on,sup_admixture_pump_max_flowrate,sup_admixture_pump_no_error,sup_admixture_pump_is_ready,sup_admixture_pump_is_run,admixture_pump_set_flush_flowrate,admixture_pump_flush_on,admixture_pump_check_duration,admixture_pump_set_check_flowrate,admixture_pump_check_on,admixture_pump_set_dosing_factor,admixture_pump_set_flowrate,admixture_pump_set_run,admixture_pump_on,admixture_max_flowrate,admixture_pump_no_error,admixture_pump_is_ready,admixture_pump_is_run,concrete_pump_set_dosing_factor,concrete_pump_set_speed,concrete_pump_set_flowrate,concrete_pump_forward_on,concrete_pump_driver_error,concrete_pump_safety_grid_on,concrete_pump_power_on,concrete_pump_is_ready,concrete_pump_is_run,concrete_pump_pressure,concrete_pump_temperature,concrete_fresh_temperature,mixer_set_curved_mode_on,mixer_set_speed,mixer_set_run,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_pressure_funnel_inlet,mixer_temperature_funnel_outlet,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,mixer_is_ready,mixer_is_run,Time
841,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,27.7,25.4,0.032227545976638794,28.5,3.89,3.85,120,120,True,True,10:39:39.635
842,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.2,24.5,0.033692434430122375,28.5,4.42,2.98,120,120,True,True,10:39:40.813
843,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.6,False,120,True,27.9,24.5,0.03137302696704865,28.5,3.81,2.95,119,120,True,True,10:39:41.983
844,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.5,0.03210547268390655,28.5,4.8,3.44,121,120,True,True,10:39:43.155
845,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.5,False,120,True,27.7,25.0,0.03332621157169342,28.5,4.95,3.1,120,120,True,True,10:39:44.329
846,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,27.9,25.2,0.02844325006008148,28.5,4.23,2.23,120,121,True,True,10:39:45.510
847,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.2,24.5,0.03100680708885193,30.6,4.04,3.66,120,120,True,True,10:39:46.678
848,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,27.9,24.8,0.03308206498622894,28.5,4.19,3.96,120,120,True,True,10:39:47.853
849,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.2,24.3,0.031250953674316406,30.6,3.7,2.3,120,120,True,True,10:39:49.034
850,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,24.5,0.03271584212779999,28.5,4.95,3.29,120,121,True,True,10:39:50.205
851,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.5,False,120,True,27.9,25.0,0.033692434430122375,28.5,3.13,3.85,120,120,True,True,10:39:51.376
852,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,27.9,24.5,0.03332621157169342,30.6,4.04,2.45,120,120,True,True,10:39:52.551
853,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,27.5,24.5,0.03381450772285462,28.5,4.68,3.21,120,120,True,True,10:39:53.725
854,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.5,0.03283791542053223,28.5,3.59,3.89,120,120,True,True,10:39:54.907
855,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,24.5,0.03100680708885193,28.5,4.23,2.79,119,120,True,True,10:39:56.076
856,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.5,False,120,True,28.2,25.4,0.03430280387401581,28.5,4.3,4.12,120,120,True,True,10:39:57.255
857,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,24.5,0.030396434664726257,28.5,3.13,3.7,120,120,True,True,10:39:58.435
858,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,27.7,25.0,0.03137302696704865,28.5,4.27,3.66,119,119,True,True,10:39:59.616
859,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.2,24.8,0.03381450772285462,30.6,4.64,2.64,120,120,True,True,10:40:00.797
860,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,25.0,0.03430280387401581,30.6,4.49,4.23,119,120,True,True,10:40:02.006
861,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.4,25.2,0.03320413827896118,28.5,4.95,3.85,120,120,True,True,10:40:03.232
862,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,24.8,0.03161717653274536,28.5,2.68,3.74,120,120,True,True,10:40:04.443
863,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.4,25.4,0.03137302696704865,28.5,4.46,3.66,120,119,True,True,10:40:05.620
864,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.8,0.03430280387401581,28.5,4.91,3.85,120,120,True,True,10:40:06.808
865,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,25.0,0.03186132311820984,30.6,3.81,3.13,119,120,True,True,10:40:07.982
866,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,24.5,0.02941984236240387,28.5,4.3,3.25,120,120,True,True,10:40:09.154
867,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,25.2,0.034791100025177005,28.5,4.42,2.95,120,120,True,True,10:40:10.337
868,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.6,24.5,0.03088473081588745,30.6,4.04,3.51,120,120,True,True,10:40:11.506
869,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,25.2,0.03100680708885193,28.5,4.57,5.25,120,120,True,True,10:40:12.680
870,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,25.0,0.03332621157169342,28.5,5.21,3.25,120,120,True,True,10:40:13.854
871,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,25.0,0.03161717653274536,28.5,4.61,2.23,119,120,True,True,10:40:15.026
872,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,25.0,0.03210547268390655,28.5,4.53,3.02,120,120,True,True,10:40:16.199
873,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,27.7,24.5,0.03137302696704865,28.5,3.17,3.66,120,120,True,True,10:40:17.389
874,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.2,24.5,0.029786065220832825,28.5,3.29,3.25,120,120,True,True,10:40:18.565
875,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.0,0.030030214786529542,30.6,4.3,3.51,120,120,True,True,10:40:19.735
876,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.4,24.5,0.03137302696704865,28.5,2.98,3.93,120,120,True,True,10:40:20.915
877,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.5,0.03283791542053223,30.6,4.83,2.49,119,120,True,True,10:40:22.093
878,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.6,25.7,0.03320413827896118,28.5,4.64,2.68,120,120,True,True,10:40:23.264
879,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.4,24.8,0.03137302696704865,28.5,2.95,2.98,120,121,True,True,10:40:24.444
880,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.2,25.2,0.029053622484207155,28.5,4.34,3.44,120,120,True,True,10:40:25.635
881,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,25.4,0.03320413827896118,30.6,3.59,2.72,120,120,True,True,10:40:26.823
882,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.4,25.0,0.03088473081588745,28.5,3.55,3.06,119,120,True,True,10:40:28.002
883,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.2,25.2,0.030396434664726257,28.5,3.51,3.36,120,120,True,True,10:40:29.176
884,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,25.0,0.03088473081588745,30.6,4.23,3.29,120,120,True,True,10:40:30.356
885,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,24.3,0.03210547268390655,28.5,3.96,2.11,120,120,True,True,10:40:31.527
886,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.4,24.3,0.03161717653274536,28.4,3.59,3.4,120,120,True,True,10:40:32.704
887,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.8,0.032227545976638794,28.5,4.53,3.55,120,120,True,True,10:40:33.881
888,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.0,0.029786065220832825,28.5,4.15,3.06,120,120,True,True,10:40:35.067
889,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,25.4,0.03271584212779999,28.5,4.04,4.38,120,120,True,True,10:40:36.244
890,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.2,0.03137302696704865,28.5,2.98,3.36,120,121,True,True,10:40:37.421
891,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.2,25.0,0.032593768835067746,30.6,4.42,2.91,120,120,True,True,10:40:38.598
892,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.8,24.8,0.033570361137390134,28.5,4.15,3.25,120,120,True,True,10:40:39.777
893,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,24.5,0.03088473081588745,30.6,3.7,3.96,120,120,True,True,10:40:40.950
894,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,24.8,0.032349619269371035,28.5,3.47,3.74,120,119,True,True,10:40:42.121
895,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.6,25.2,0.03332621157169342,28.5,4.27,3.32,121,120,True,True,10:40:43.301
896,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,24.8,0.03027436137199402,28.5,3.81,3.29,120,119,True,True,10:40:44.479
897,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.0,0.034791100025177005,30.6,3.59,3.96,120,120,True,True,10:40:45.667
898,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.6,24.5,0.032227545976638794,28.5,4.12,4.12,120,120,True,True,10:40:46.847
899,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.0,0.029908138513565063,28.5,4.08,2.72,119,120,True,True,10:40:48.016
900,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.5,False,120,True,28.8,25.4,0.032349619269371035,28.5,3.4,3.74,120,120,True,True,10:40:49.193
901,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.5,0.03088473081588745,28.5,4.38,4.72,120,120,True,True,10:40:50.371
902,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.6,25.0,0.032349619269371035,28.5,4.0,2.98,120,120,True,True,10:40:51.552
903,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.6,24.8,0.034791100025177005,28.5,4.23,4.08,120,120,True,True,10:40:52.730
904,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.6,25.2,0.033692434430122375,28.5,3.1,4.08,120,120,True,True,10:40:53.907
905,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.6,25.4,0.0317392498254776,28.5,4.57,3.13,120,120,True,True,10:40:55.083
906,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.2,24.5,0.027344584465026855,28.5,4.08,2.68,120,120,True,True,10:40:56.269
907,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.4,0.03283791542053223,30.6,2.49,3.32,120,120,True,True,10:40:57.448
908,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.2,24.5,0.032227545976638794,28.5,4.08,3.51,121,119,True,True,10:40:58.641
909,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.4,24.5,0.03137302696704865,28.5,3.96,3.06,121,120,True,True,10:40:59.820
910,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.2,0.0317392498254776,28.5,3.66,3.32,120,120,True,True,10:41:00.998
911,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.2,24.8,0.032227545976638794,30.6,3.51,4.15,120,120,True,True,10:41:02.173
912,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,24.8,0.03088473081588745,28.5,3.02,4.15,120,120,True,True,10:41:03.356
913,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.7,0.032227545976638794,30.6,3.74,2.34,120,120,True,True,10:41:04.536
914,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.4,25.2,0.03332621157169342,28.5,4.46,3.7,120,120,True,True,10:41:05.724
915,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.4,25.9,0.03088473081588745,28.5,2.83,4.27,120,120,True,True,10:41:06.902
916,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.6,24.5,0.03027436137199402,28.5,3.81,2.64,120,120,True,True,10:41:08.080
917,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,25.0,0.03283791542053223,28.5,4.19,3.62,120,120,True,True,10:41:09.257
918,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.4,25.4,0.032349619269371035,30.6,2.87,4.15,121,120,True,True,10:41:10.436
919,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.7,0.02844325006008148,28.5,4.53,3.55,120,120,True,True,10:41:11.615
920,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.4,25.4,0.03430280387401581,30.6,3.81,3.1,120,120,True,True,10:41:12.797
921,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.5,False,120,True,28.4,25.7,0.03308206498622894,30.6,3.7,2.98,119,120,True,True,10:41:13.998
922,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.4,0.0317392498254776,28.5,3.59,4.23,120,121,True,True,10:41:15.181
923,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.6,False,120,True,28.8,25.0,0.03100680708885193,28.5,2.95,4.68,120,119,True,True,10:41:16.361
924,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.6,24.8,0.031250953674316406,28.5,3.78,2.11,120,120,True,True,10:41:17.548
925,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.5,False,120,True,28.8,24.8,0.03088473081588745,28.5,4.04,4.42,120,120,True,True,10:41:18.732
926,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.4,0.03100680708885193,30.6,3.29,4.27,121,120,True,True,10:41:19.908
927,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,29.1,25.0,0.028321176767349243,28.5,4.34,2.76,120,120,True,True,10:41:21.090
928,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,24.8,0.03161717653274536,28.5,3.93,3.25,120,120,True,True,10:41:22.286
929,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,27.6,False,120,True,28.8,25.0,0.0317392498254776,30.6,3.7,3.62,120,121,True,True,10:41:23.470
930,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.8,25.0,0.027588734030723573,28.5,4.19,3.4,120,119,True,True,10:41:24.643
931,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.1,False,120,True,28.8,24.5,0.030030214786529542,28.5,4.0,3.32,120,120,True,True,10:41:25.826
932,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.6,False,120,True,28.8,24.5,0.030762657523155212,30.6,3.81,3.13,120,120,True,True,10:41:27.007
933,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.0,False,120,True,28.4,25.4,0.03186132311820984,28.5,3.62,3.21,120,120,True,True,10:41:28.196
934,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,28.3,26.0,False,120,True,28.8,25.7,0.033692434430122375,28.5,3.7,3.51,120,120,True,True,10:41:29.383
935,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,26.0,False,120,True,28.8,25.2,0.029786065220832825,28.5,4.19,2.45,120,120,True,True,10:41:30.564
936,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.9,27.6,False,120,True,28.4,25.4,0.03161717653274536,30.6,4.98,3.25,120,120,True,True,10:41:31.746
937,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.8,26.1,False,120,True,28.8,25.4,0.03088473081588745,28.5,2.95,3.13,120,121,True,True,10:41:32.933
