Log,sup_admixture_pump_set_flush_flowrate,sup_admixture_pump_flush_on,sup_admixture_pump_check_duration,sup_admixture_pump_set_check_flowrate,sup_admixture_pump_check_on,sup_admixture_pump_set_dosing_factor,sup_admixture_pump_set_flowrate,sup_admixture_pump_set_run,sup_admixture_pump_on,sup_admixture_pump_max_flowrate,sup_admixture_pump_no_error,sup_admixture_pump_is_ready,sup_admixture_pump_is_run,admixture_pump_set_flush_flowrate,admixture_pump_flush_on,admixture_pump_check_duration,admixture_pump_set_check_flowrate,admixture_pump_check_on,admixture_pump_set_dosing_factor,admixture_pump_set_flowrate,admixture_pump_set_run,admixture_pump_on,admixture_max_flowrate,admixture_pump_no_error,admixture_pump_is_ready,admixture_pump_is_run,concrete_pump_set_dosing_factor,concrete_pump_set_speed,concrete_pump_set_flowrate,concrete_pump_forward_on,concrete_pump_driver_error,concrete_pump_safety_grid_on,concrete_pump_power_on,concrete_pump_is_ready,concrete_pump_is_run,concrete_pump_pressure,concrete_pump_temperature,concrete_fresh_temperature,mixer_set_curved_mode_on,mixer_set_speed,mixer_set_run,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_pressure_funnel_inlet,mixer_temperature_funnel_outlet,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,mixer_is_ready,mixer_is_run,Time
738,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.6,False,120,True,25.9,22.9,0.0782494604587555,27.3,2.53,4.12,121,120,True,True,11:16:28.269
739,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.1,23.2,0.07666249871253968,25.2,3.51,3.59,120,120,True,True,11:16:29.427
740,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.6,False,120,True,26.3,23.4,0.07959227561950684,25.2,3.7,3.51,120,120,True,True,11:16:30.582
741,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.6,False,120,True,26.1,22.5,0.07348856925964356,25.2,3.47,3.7,120,119,True,True,11:16:31.734
742,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.1,23.2,0.07812738418579102,25.2,4.23,2.0,119,120,True,True,11:16:32.889
743,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.6,False,120,True,25.9,23.4,0.06921597719192504,27.3,4.34,2.76,120,120,True,True,11:16:34.048
744,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,25.9,23.6,0.07922605276107789,27.3,4.68,2.98,121,120,True,True,11:16:35.203
745,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.1,23.2,0.06628620028495788,25.2,3.89,2.3,120,120,True,True,11:16:36.393
746,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.6,False,120,True,25.9,23.4,0.0783715307712555,27.3,3.89,3.1,120,121,True,True,11:16:37.551
747,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.3,23.4,0.07385479211807251,27.3,3.85,2.61,120,121,True,True,11:16:38.704
748,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,25.9,23.2,0.07983642220497131,25.2,4.04,3.02,120,121,True,True,11:16:39.906
749,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.6,23.6,0.07238990664482117,27.3,3.17,2.98,119,120,True,True,11:16:41.353
750,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.3,23.8,0.07776116132736206,25.2,4.0,3.59,120,119,True,True,11:16:42.504
751,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.1,23.4,0.06811731457710266,27.3,4.8,3.29,120,120,True,True,11:16:43.654
752,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.6,23.2,0.07959227561950684,25.2,3.36,3.13,120,120,True,True,11:16:44.810
753,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,25.9,23.8,0.07238990664482117,25.2,4.23,3.66,120,119,True,True,11:16:45.960
754,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.6,23.8,0.07873775362968445,25.2,4.04,3.1,120,120,True,True,11:16:47.114
755,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.3,23.4,0.07385479211807251,27.3,3.06,4.0,120,121,True,True,11:16:48.268
756,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.6,23.4,0.08056886792182923,25.2,3.06,3.74,120,120,True,True,11:16:49.472
757,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.6,22.9,0.07788323760032653,25.2,4.61,2.53,120,120,True,True,11:16:50.621
758,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.6,False,120,True,26.3,22.9,0.07983642220497131,27.3,2.64,3.81,120,120,True,True,11:16:51.778
759,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.1,23.2,0.07580797672271729,27.3,4.27,2.64,120,120,True,True,11:16:52.935
760,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,26.1,23.4,0.08203375339508057,25.2,4.27,3.51,120,120,True,True,11:16:54.093
761,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.6,0.07983642220497131,25.2,3.81,4.57,120,120,True,True,11:16:55.251
762,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.07580797672271729,27.3,3.25,2.53,120,120,True,True,11:16:56.422
763,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.3,22.9,0.07641834616661072,27.3,3.96,3.62,120,120,True,True,11:16:57.575
764,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,26.1,23.6,0.07873775362968445,27.3,3.32,2.61,120,121,True,True,11:16:58.856
765,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.3,23.8,0.07776116132736206,25.2,4.42,3.13,120,120,True,True,11:17:00.079
766,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,22.9,0.07959227561950684,27.3,2.38,4.42,120,120,True,True,11:17:01.232
767,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.3,23.4,0.07629627585411072,27.3,4.27,2.64,120,120,True,True,11:17:02.399
768,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.3,23.4,0.07959227561950684,25.2,4.57,3.02,120,120,True,True,11:17:03.583
769,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.07873775362968445,25.2,3.36,4.04,120,120,True,True,11:17:04.740
770,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.1,23.6,0.0783715307712555,27.3,3.93,3.17,120,120,True,True,11:17:05.899
771,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.1,False,120,True,25.9,23.6,0.07580797672271729,25.2,4.53,3.02,120,120,True,True,11:17:07.053
772,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.1,23.6,0.07678456902503968,25.2,4.23,3.55,120,120,True,True,11:17:08.210
773,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,22.7,0.07788323760032653,25.2,3.66,2.3,120,120,True,True,11:17:09.379
774,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.6,23.4,0.07678456902503968,25.2,3.59,3.85,120,120,True,True,11:17:10.536
775,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.3,23.8,0.07617419958114624,27.3,4.15,3.29,120,120,True,True,11:17:11.694
776,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,27.2,False,120,True,26.8,23.4,0.07763909101486206,25.2,3.4,2.34,119,120,True,True,11:17:12.891
777,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.4,0.08069093823432923,25.2,4.53,3.74,120,120,True,True,11:17:14.060
778,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,22.9,0.07544175386428834,27.3,3.29,4.19,120,120,True,True,11:17:15.212
779,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.8,0.0791039764881134,25.2,3.85,2.42,120,121,True,True,11:17:16.385
780,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,22.9,0.0730002760887146,25.2,4.23,2.87,120,120,True,True,11:17:17.547
781,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.3,23.4,0.08020264506340027,25.2,4.12,3.13,120,120,True,True,11:17:19.004
782,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.6,23.4,0.07593005299568176,25.2,4.68,3.1,120,120,True,True,11:17:20.164
783,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.07593005299568176,25.2,3.36,3.02,120,121,True,True,11:17:21.326
784,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,27.2,False,120,True,26.8,23.6,0.07434309124946595,27.3,3.25,3.47,120,120,True,True,11:17:22.487
785,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,27.0,24.3,0.08154546022415161,27.3,3.1,2.49,120,120,True,True,11:17:23.647
786,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.8,23.4,0.0755638301372528,25.2,2.53,2.83,120,120,True,True,11:17:24.808
787,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.6,23.4,0.07861568331718445,27.3,4.04,3.59,120,120,True,True,11:17:26.079
788,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,24.5,0.07531968355178834,25.2,3.25,3.44,120,120,True,True,11:17:27.247
789,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.1,23.8,0.08178960680961608,25.2,4.0,2.53,120,120,True,True,11:17:28.417
790,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,27.2,False,120,True,26.8,23.8,0.07263405323028564,27.3,4.0,4.3,120,120,True,True,11:17:29.578
791,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.8,22.9,0.0791039764881134,25.2,4.0,4.19,120,119,True,True,11:17:30.746
792,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,26.8,23.8,0.07238990664482117,25.2,3.17,2.91,120,120,True,True,11:17:31.903
793,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,26.3,24.3,0.08008056879043579,25.2,4.04,2.57,120,120,True,True,11:17:33.069
794,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,27.0,23.8,0.07007049918174743,27.3,3.47,3.4,120,120,True,True,11:17:34.231
795,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.8,23.4,0.07861568331718445,25.2,3.06,3.21,120,121,True,True,11:17:35.402
796,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.8,0.0704367220401764,25.2,3.96,2.79,120,120,True,True,11:17:36.566
797,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.4,0.08032471537590027,25.2,3.36,3.96,120,120,True,True,11:17:37.722
798,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.06872768402099609,27.3,4.68,3.1,120,120,True,True,11:17:38.882
799,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.2,0.07934812307357789,25.2,4.42,2.98,120,120,True,True,11:17:40.044
800,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,23.6,0.0748313844203949,25.2,2.68,3.89,120,120,True,True,11:17:41.229
801,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,27.0,23.2,0.07873775362968445,27.3,3.51,2.49,120,120,True,True,11:17:42.397
802,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.6,0.07690664529800414,25.2,4.49,3.29,120,120,True,True,11:17:43.561
803,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.4,0.08056886792182923,25.2,3.36,4.0,120,120,True,True,11:17:44.729
804,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.6,0.07690664529800414,25.2,3.74,2.95,120,121,True,True,11:17:45.894
805,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.8,0.07861568331718445,27.3,4.12,2.53,120,120,True,True,11:17:47.058
806,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.6,23.8,0.07922605276107789,25.2,3.47,4.61,120,120,True,True,11:17:48.222
807,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.07776116132736206,25.2,3.36,2.64,120,120,True,True,11:17:49.393
808,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.3,23.6,0.07739493846893311,27.3,4.49,3.1,120,120,True,True,11:17:50.559
809,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.8,23.8,0.07983642220497131,25.2,3.51,4.27,120,120,True,True,11:17:51.725
810,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.8,0.07959227561950684,25.2,3.78,2.83,120,120,True,True,11:17:52.893
811,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,27.3,23.8,0.0782494604587555,27.2,3.29,2.76,120,120,True,True,11:17:54.058
812,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,23.6,0.07983642220497131,25.2,3.36,3.36,120,120,True,True,11:17:55.228
813,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.6,0.07788323760032653,27.3,3.32,2.72,120,120,True,True,11:17:56.401
814,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,23.4,0.07959227561950684,25.2,4.08,3.1,120,120,True,True,11:17:57.611
815,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.8,0.07678456902503968,27.3,3.62,2.3,120,120,True,True,11:17:58.775
816,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.6,23.6,0.07678456902503968,25.2,4.27,2.95,120,120,True,True,11:17:59.947
817,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.8,0.07678456902503968,25.2,3.1,4.04,120,120,True,True,11:18:01.232
818,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,23.6,0.08056886792182923,27.2,4.15,2.38,120,120,True,True,11:18:02.400
819,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.6,24.1,0.07666249871253968,25.2,4.3,3.02,120,120,True,True,11:18:03.571
820,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,24.5,0.07861568331718445,25.2,3.74,4.38,120,120,True,True,11:18:04.728
821,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.8,23.4,0.07641834616661072,27.3,3.29,2.72,120,120,True,True,11:18:05.897
822,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,27.2,False,120,True,26.8,23.8,0.0791039764881134,25.2,4.57,2.95,120,120,True,True,11:18:07.067
823,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.8,24.1,0.07629627585411072,25.2,3.32,3.66,120,120,True,True,11:18:08.235
824,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.6,23.4,0.07873775362968445,27.3,3.21,2.76,120,120,True,True,11:18:09.407
825,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,27.5,23.8,0.07507553100585937,25.2,3.74,3.62,120,120,True,True,11:18:10.576
826,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.8,23.2,0.08166753053665161,25.2,3.44,3.36,120,120,True,True,11:18:11.749
827,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,26.8,22.9,0.07068086862564087,27.3,3.4,3.06,120,121,True,True,11:18:12.919
828,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,26.8,23.4,0.0783715307712555,25.2,3.66,3.59,120,120,True,True,11:18:14.094
829,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,27.0,23.2,0.06787316799163819,25.2,3.4,3.51,121,119,True,True,11:18:15.262
830,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,23.2,0.07861568331718445,25.2,4.0,2.61,120,120,True,True,11:18:16.439
831,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,27.0,23.2,0.0755638301372528,27.2,4.15,3.36,120,120,True,True,11:18:17.719
832,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,27.6,25.7,False,120,True,27.0,23.4,0.07666249871253968,25.2,3.44,3.36,120,120,True,True,11:18:19.092
833,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.1,25.7,False,120,True,27.0,24.1,0.07934812307357789,25.2,3.74,2.45,121,121,True,True,11:18:20.282
834,0,False,0,0,False,100,1250,True,True,148,True,False,True,0,False,0,0,False,100,1900,True,True,606,True,False,True,32,0,40,True,False,True,True,True,True,0.0,26.2,25.7,False,120,True,27.0,24.3,0.08032471537590027,25.2,3.81,4.23,120,119,True,True,11:18:21.508
